[***********; 2021/6/23 at 10:50] ;************
Axis3
0.000004; 0xe6 
0.000004; 0xe6 
0.000004; 0xe6 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe7 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000004; 0xe8 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xe9 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xea 
0.000005; 0xea 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xeb 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xec 
0.000005; 0xed 
0.000005; 0xed 
0.000005; 0xed 
0.000005; 0xed 
0.000005; 0xed 
0.000005; 0xed 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xee 
0.000005; 0xee 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xef 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf0 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf1 
0.000005; 0xf2 
0.000005; 0xf2 
0.000005; 0xf2 
0.000005; 0xf2 
0.000005; 0xf2 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf3 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf4 
0.000005; 0xf5 
0.000005; 0xf5 
0.000005; 0xf5 
0.000005; 0xf5 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf6 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf7 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
0.000005; 0xf8 
